,Type,Word,Count
52583,VERB,fixed,81
52584,VERB,fixing,9
52585,VERB,fizzled,1
52586,VERB,flag,1
52587,VERB,flagellated,1
52588,VERB,flags,2
52589,VERB,flailed,1
52590,VERB,flailing,3
52591,VERB,flame,4
52592,VERB,flamed,1
52593,VERB,flaming,5
52594,VERB,flanked,4
52595,VERB,flanking,1
52596,VERB,flapped,4
52597,VERB,flapping,4
52598,VERB,flared,5
52599,VERB,flares,1
52600,VERB,flaring,3
52601,VERB,flash,6
52602,VERB,flashed,15
52603,VERB,flashing,6
52604,VERB,flatten,1
52605,VERB,flattened,6
52606,VERB,flattening,2
52607,VERB,flatter,1
52608,VERB,flattered,7
52609,VERB,flattering,1
52610,VERB,flaunted,2
52611,VERB,flaunting,1
52612,VERB,flavored,2
52613,VERB,flavoring,1
52614,VERB,flecked,1
52615,VERB,fled,28
52616,VERB,flee,1
52617,VERB,fleeing,10
52618,VERB,flees,1
52619,VERB,fleeting,4
52620,VERB,flew,27
52621,VERB,flex,1
52622,VERB,flexed,2
52623,VERB,flicked,5
52624,VERB,flicker,1
52625,VERB,flickered,2
52626,VERB,flicking,1
52627,VERB,flies,4
52628,VERB,flinching,1
52629,VERB,fling,2
52630,VERB,flip,3
52631,VERB,flipped,3
52632,VERB,flipping,2
52633,VERB,flirt,1
52634,VERB,flirted,1
52635,VERB,flitting,1
52636,VERB,flng,1
52637,VERB,float,3
52638,VERB,floated,7
52639,VERB,floating,11
52640,VERB,floats,1
52641,VERB,flocculated,1
52642,VERB,flock,1
52643,VERB,flocked,2
52644,VERB,flocking,1
52645,VERB,flog,1
52646,VERB,flogged,2
52647,VERB,flood,2
52648,VERB,flooded,9
52649,VERB,flooding,2
52650,VERB,floodlit,1
52651,VERB,flopped,6
52652,VERB,flops,1
52653,VERB,flounced,1
52654,VERB,flounder,1
52655,VERB,floundered,1
52656,VERB,floundering,2
52657,VERB,flounders,1
52658,VERB,floured,1
52659,VERB,flourish,4
52660,VERB,flourished,6
52661,VERB,flourishes,2
52662,VERB,flourishing,1
52663,VERB,flouted,1
52664,VERB,flow,13
52665,VERB,flowed,6
52666,VERB,flower,1
52667,VERB,flowered,3
52668,VERB,flowering,2
52669,VERB,flowing,17
52670,VERB,flown,4
52671,VERB,flows,4
52672,VERB,flubbed,1
52673,VERB,fluctuates,1
52674,VERB,fluctuating,2
52675,VERB,flung,14
52676,VERB,fluoresces,1
52677,VERB,fluorinated,1
52678,VERB,flurried,1
52679,VERB,flurry,1
52680,VERB,flush,1
52681,VERB,flushed,6
52682,VERB,flushing,1
52683,VERB,flustered,1
52684,VERB,fluted,1
52685,VERB,fluttered,2
52686,VERB,fluttering,4
52687,VERB,fly,18
52688,VERB,flying,35
52689,VERB,foam,1
52690,VERB,foamed,8
52691,VERB,foaming,2
52692,VERB,focus,12
52693,VERB,focused,12
52694,VERB,focuses,2
52695,VERB,focusing,5
52696,VERB,focussed,3
52697,VERB,fogged,1
52698,VERB,foil,2
52699,VERB,foiled,1
52700,VERB,foisted,1
52701,VERB,fold,1
52702,VERB,folded,14
52703,VERB,folding,2
52704,VERB,follow,90
52705,VERB,followed,172
52706,VERB,followeth,1
52707,VERB,following,177
52708,VERB,follows,76
52709,VERB,fool,5
52710,VERB,fooled,2
52711,VERB,fooling,2
52712,VERB,footing,2
52713,VERB,foraging,2
52714,VERB,forbad,1
52715,VERB,forbade,1
52716,VERB,forbid,4
52717,VERB,forbidden,15
52718,VERB,forbidding,2
52719,VERB,forbids,5
52720,VERB,forbore,1
52721,VERB,forborne,1
52722,VERB,force,24
52723,VERB,forced,79
52724,VERB,forces,6
52725,VERB,forcing,13
52726,VERB,foreboding,1
52727,VERB,forecast,7
52728,VERB,forecasting,7
52729,VERB,foreclosed,1
52730,VERB,foreclosing,1
52731,VERB,forego,3
52732,VERB,foregoing,7
52733,VERB,foregone,1
52734,VERB,foresaw,2
52735,VERB,foresee,3
52736,VERB,foreseeing,1
52737,VERB,foreseen,7
52738,VERB,foreshortened,1
52739,VERB,forestall,5
52740,VERB,foretell,1
52741,VERB,forfeit,3
52742,VERB,forfeited,1
52743,VERB,forgave,2
52744,VERB,forged,3
52745,VERB,forget,52
52746,VERB,forgetting,7
52747,VERB,forging,1
52748,VERB,forgit,2
52749,VERB,forgive,20
52750,VERB,forgiven,6
52751,VERB,forgiving,1
52752,VERB,forgo,1
52753,VERB,forgot,17
52754,VERB,forgotten,37
52755,VERB,fork,1
52756,VERB,forked,3
52757,VERB,form,50
52758,VERB,formalize,2
52759,VERB,formalized,2
52760,VERB,formed,76
52761,VERB,forming,21
52762,VERB,forms,5
52763,VERB,formulate,9
52764,VERB,formulated,11
52765,VERB,formulating,4
52766,VERB,forsake,1
52767,VERB,forsaken,2
52768,VERB,forsakes,1
52769,VERB,forswears,1
52770,VERB,fort,1
52771,VERB,fortified,7
52772,VERB,fortify,2
52773,VERB,forwarded,3
52774,VERB,forwarding,1
52775,VERB,fossilized,3
52776,VERB,foster,3
52777,VERB,fostered,7
52778,VERB,fostering,1
52779,VERB,fosters,3
52780,VERB,fought,45
52781,VERB,foul,1
52782,VERB,fouled,2
52783,VERB,fouling,1
52784,VERB,found,536
52785,VERB,founded,18
52786,VERB,foundering,1
52787,VERB,founding,8
52788,VERB,fractionated,3
52789,VERB,fractured,1
52790,VERB,fractures,1
52791,VERB,fragmented,4
52792,VERB,frame,4
52793,VERB,framed,14
52794,VERB,framing,5
52795,VERB,fraternize,1
52796,VERB,fraternized,1
52797,VERB,frayed,3
52798,VERB,frazzled,1
52799,VERB,freckled,1
52800,VERB,free,11
52801,VERB,freed,10
52802,VERB,freeing,3
52803,VERB,frees,2
52804,VERB,freeze,5
52805,VERB,freezes,1
52806,VERB,freezing,15
52807,VERB,frequent,2
52808,VERB,frequented,1
52809,VERB,frescoed,1
52810,VERB,freshened,1
52811,VERB,fret,1
52812,VERB,fretted,1
52813,VERB,fretting,1
52814,VERB,fried,6
52815,VERB,frighten,11
52816,VERB,frightened,26
52817,VERB,frightening,14
52818,VERB,fringed,5
52819,VERB,frizzled,1
52820,VERB,frizzling,1
52821,VERB,frolicking,2
52822,VERB,fronted,1
52823,VERB,fronting,3
52824,VERB,frosted,1
52825,VERB,frothing,2
52826,VERB,frown,1
52827,VERB,frowned,8
52828,VERB,frowning,11
52829,VERB,frowns,1
52830,VERB,froze,5
52831,VERB,frozen,26
52832,VERB,frustrate,4
52833,VERB,frustrated,10
52834,VERB,frustrating,1
52835,VERB,fry,1
52836,VERB,fuck,3
52837,VERB,fucken,6
52838,VERB,fueled,1
52839,VERB,fuels,1
52840,VERB,fulfill,9
52841,VERB,fulfilled,11
52842,VERB,fulfilling,3
52843,VERB,fulfills,2
52844,VERB,fulminate,1
52845,VERB,fulminating,1
52846,VERB,fumbled,5
52847,VERB,fumbling,4
52848,VERB,fumed,1
52849,VERB,function,6
52850,VERB,functioned,3
52851,VERB,functioning,5
52852,VERB,functions,4
52853,VERB,funding,1
52854,VERB,funneled,1
52855,VERB,furbishing,1
52856,VERB,furled,1
52857,VERB,furloughed,1
52858,VERB,furnish,29
52859,VERB,furnished,23
52860,VERB,furnishes,4
52861,VERB,furnishing,1
52862,VERB,furrowed,2
52863,VERB,further,8
52864,VERB,furthered,3
52865,VERB,furthering,2
52866,VERB,fuse,2
52867,VERB,fused,3
52868,VERB,fusing,1
52869,VERB,fuss,1
52870,VERB,fussing,2
52871,VERB,gabbling,1
52872,VERB,gagged,1
52873,VERB,gagging,1
52874,VERB,gaging,1
52875,VERB,gain,23
52876,VERB,gained,39
52877,VERB,gaining,12
52878,VERB,gains,1
52879,VERB,galled,1
52880,VERB,gallivantin',1
52881,VERB,gallop,1
52882,VERB,galloped,1
52883,VERB,galloping,1
52884,VERB,galvanizing,3
52885,VERB,gamble,1
52886,VERB,gambling,15
52887,VERB,game,1
52888,VERB,gaming,1
52889,VERB,gang,2
52890,VERB,gaped,3
52891,VERB,gaping,2
52892,VERB,garage,1
52893,VERB,garaged,1
52894,VERB,garbed,1
52895,VERB,garbled,1
52896,VERB,garden,1
52897,VERB,gardened,1
52898,VERB,gardening,1
52899,VERB,garlanded,1
52900,VERB,garner,1
52901,VERB,garrisoned,1
52902,VERB,gas,1
52903,VERB,gasp,1
52904,VERB,gasped,5
52905,VERB,gasping,5
52906,VERB,gassed,2
52907,VERB,gassing,1
52908,VERB,gather,18
52909,VERB,gathered,32
52910,VERB,gathering,12
52911,VERB,gathers,1
52912,VERB,gauged,2
52913,VERB,gave,285
52914,VERB,gay-ess,1
52915,VERB,gaze,5
52916,VERB,gazed,7
52917,VERB,gazes,1
52918,VERB,gazing,6
52919,VERB,geared,2
52920,VERB,gearing,1
52921,VERB,geered,1
52922,VERB,generalize,5
52923,VERB,generalized,9
52924,VERB,generate,7
52925,VERB,generated,11
52926,VERB,generates,5
52927,VERB,generating,7
52928,VERB,gentle,1
52929,VERB,germinate,2
52930,VERB,gesticulated,1
52931,VERB,gesticulating,1
52932,VERB,gestured,3
52933,VERB,gestures,1
52934,VERB,gesturing,1
52935,VERB,get,719
52936,VERB,gets,65
52937,VERB,gettin',1
52938,VERB,getting,156
52939,VERB,geysering,1
52940,VERB,ghosted,1
52941,VERB,giggled,3
52942,VERB,giggling,1
52943,VERB,gild,1
52944,VERB,gilded,2
52945,VERB,gimme,1
52946,VERB,ginnin',1
52947,VERB,ginning,4
52948,VERB,gird,1
52949,VERB,git,3
52950,VERB,give,377
52951,VERB,given,371
52952,VERB,gives,114
52953,VERB,giveth,2
52954,VERB,givin',5
52955,VERB,giving,91
52956,VERB,glamorize,1
52957,VERB,glance,9
52958,VERB,glanced,25
52959,VERB,glancing,8
52960,VERB,glare,1
52961,VERB,glared,5
52962,VERB,glaring,7
52963,VERB,glazed,4
52964,VERB,glazing,2
52965,VERB,gleam,1
52966,VERB,gleamed,4
52967,VERB,gleaming,6
52968,VERB,glean,1
52969,VERB,gleaned,1
52970,VERB,glide,2
52971,VERB,glide-bombed,1
52972,VERB,glided,1
52973,VERB,glides,1
52974,VERB,glimmering,1
52975,VERB,glimpse,1
52976,VERB,glimpsed,5
52977,VERB,glinted,2
52978,VERB,glinting,5
52979,VERB,glisten,2
52980,VERB,glistened,4
52981,VERB,glistening,6
52982,VERB,glittered,1
52983,VERB,glittering,6
52984,VERB,gloated,2
52985,VERB,gloats,1
52986,VERB,glommed,1
52987,VERB,glories,1
52988,VERB,glorified,4
52989,VERB,glorifies,1
52990,VERB,glorify,2
52991,VERB,glorying,1
52992,VERB,glossed,1
52993,VERB,gloved,2
52994,VERB,glow,2
52995,VERB,glowed,6
52996,VERB,glowered,3
52997,VERB,glowering,2
52998,VERB,glowing,10
52999,VERB,glows,1
53000,VERB,glued,19
53001,VERB,glutted,1
53002,VERB,glycerolized,1
53003,VERB,gnashing,2
53004,VERB,gnaw,1
53005,VERB,gnawed,1
53006,VERB,gnawing,4
53007,VERB,go,604
53008,VERB,goaded,3
53009,VERB,gobbled,2
53010,VERB,gobbles,1
53011,VERB,goddamned,2
53012,VERB,goes,89
53013,VERB,goin,4
53014,VERB,goin',8
53015,VERB,going,389
53016,VERB,golfing,1
53017,VERB,gone,190
53018,VERB,gonna,16
53019,VERB,gonne,1
53020,VERB,goofed,1
53021,VERB,gorging,1
53022,VERB,gossiped,1
53023,VERB,gossiping,1
53024,VERB,got,471
53025,VERB,gotta,5
53026,VERB,gotten,16
53027,VERB,gouged,3
53028,VERB,gouging,3
53029,VERB,govern,7
53030,VERB,governed,15
53031,VERB,governing,21
53032,VERB,governs,2
53033,VERB,grab,9
53034,VERB,grabbed,20
53035,VERB,grabbin',1
53036,VERB,grabbing,3
53037,VERB,graced,1
53038,VERB,graded,2
53039,VERB,grading,1
53040,VERB,graduate,3
53041,VERB,graduated,13
53042,VERB,graduates,3
53043,VERB,graduating,6
53044,VERB,grant,13
53045,VERB,granted,53
53046,VERB,granting,7
53047,VERB,graphed,1
53048,VERB,grapple,1
53049,VERB,grappled,1
53050,VERB,grappling,3
53051,VERB,grasp,10
53052,VERB,grasped,11
53053,VERB,grasping,2
53054,VERB,grassed,1
53055,VERB,grated,2
53056,VERB,gratified,3
53057,VERB,gratify,1
53058,VERB,gratifying,1
53059,VERB,graunt,1
53060,VERB,grayed,1
53061,VERB,graying,4
53062,VERB,graze,1
53063,VERB,grazed,2
53064,VERB,grazin',3
53065,VERB,grazing,3
53066,VERB,greased,2
53067,VERB,greening,2
53068,VERB,greet,7
53069,VERB,greeted,20
53070,VERB,greeting,1
53071,VERB,grew,64
53072,VERB,greying,1
53073,VERB,grieving,3
53074,VERB,grill,1
53075,VERB,grilled,2
53076,VERB,grimace,2
53077,VERB,grimaced,2
53078,VERB,grimed,1
53079,VERB,grin,1
53080,VERB,grind,2
53081,VERB,grinding,7
53082,VERB,grinds,1
53083,VERB,grinned,29
53084,VERB,grinning,7
53085,VERB,grip,1
53086,VERB,gripped,12
53087,VERB,gripping,6
53088,VERB,groaned,3
53089,VERB,groaning,1
53090,VERB,grok,5
53091,VERB,grokked,4
53092,VERB,grokking,1
53093,VERB,groomed,4
53094,VERB,grooming,1
53095,VERB,grooved,1
53096,VERB,grope,1
53097,VERB,groped,7
53098,VERB,groping,4
53099,VERB,ground,16
53100,VERB,grounded,6
53101,VERB,grounding,1
53102,VERB,group,4
53103,VERB,grouped,5
53104,VERB,grouping,4
53105,VERB,grovel,1
53106,VERB,groveling,1
53107,VERB,grow,63
53108,VERB,growing,105
53109,VERB,growled,4
53110,VERB,growling,1
53111,VERB,grown,43
53112,VERB,grows,22
53113,VERB,grumble,5
53114,VERB,grumbled,1
53115,VERB,grumbling,1
53116,VERB,grunt,1
53117,VERB,grunted,9
53118,VERB,grunting,1
53119,VERB,gruonded,1
53120,VERB,guarantee,2
53121,VERB,guaranteed,13
53122,VERB,guarantees,4
53123,VERB,guard,8
53124,VERB,guarded,5
53125,VERB,guarding,9
53126,VERB,guess,49
53127,VERB,guessed,15
53128,VERB,guessing,8
53129,VERB,guide,18
53130,VERB,guided,20
53131,VERB,guides,3
53132,VERB,guiding,10
53133,VERB,gulled,1
53134,VERB,gulling,1
53135,VERB,gulped,3
53136,VERB,gumming,1
53137,VERB,gun,1
53138,VERB,gunning,1
53139,VERB,gushed,5
53140,VERB,gutted,1
53141,VERB,guttered,1
53142,VERB,guy,1
53143,VERB,guzzle,1
53144,VERB,guzzled,1
53145,VERB,hacked,2
53146,VERB,hacking,2
53147,VERB,had,5101
53148,VERB,hadd,1
53149,VERB,hadn't,98
53150,VERB,hafta,3
53151,VERB,haggling,3
53152,VERB,hail,1
53153,VERB,hailed,7
53154,VERB,hails,1
53155,VERB,haint,1
53156,VERB,half-reached,1
53157,VERB,half-straightened,1
53158,VERB,half-understood,1
53159,VERB,hallowed,2
53160,VERB,hallucinating,1
53161,VERB,halt,7
53162,VERB,halted,12
53163,VERB,halting,1
53164,VERB,hammer,1
53165,VERB,hammered,3
53166,VERB,hamper,2
53167,VERB,hampered,3
53168,VERB,hampers,1
53169,VERB,hand,7
53170,VERB,hand-filed,1
53171,VERB,handed,38
53172,VERB,handicapped,10
53173,VERB,handing,5
53174,VERB,handle,33
53175,VERB,handled,26
53176,VERB,handles,6
53177,VERB,handling,14
53178,VERB,hang,24
53179,VERB,hanged,7
53180,VERB,hangin',2
53181,VERB,hanging,24
53182,VERB,hangs,4
53183,VERB,hankered,1
53184,VERB,hankerin',1
53185,VERB,happen,63
53186,VERB,happened,146
53187,VERB,happening,26
53188,VERB,happens,40
53189,VERB,harangued,1
53190,VERB,haranguing,2
53191,VERB,harass,1
53192,VERB,harassed,5
53193,VERB,harassing,2
53194,VERB,harbor,3
53195,VERB,harbored,3
53196,VERB,harboring,1
53197,VERB,harbors,1
53198,VERB,harden,1
53199,VERB,hardened,12
53200,VERB,harm,1
53201,VERB,harmed,2
53202,VERB,harnessed,2
53203,VERB,harping,1
53204,VERB,harried,1
53205,VERB,harrowed,1
53206,VERB,harrowing,1
53207,VERB,harry,1
53208,VERB,harshened,1
53209,VERB,harvest,2
53210,VERB,harvested,1
53211,VERB,harvesting,2
53212,VERB,has,2424
53213,VERB,hasn't,20
53214,VERB,hast,1
53215,VERB,hasten,3
53216,VERB,hastened,9
53217,VERB,hastening,1
53218,VERB,hatch,1
53219,VERB,hatched,2
53220,VERB,hatching,3
53221,VERB,hate,33
53222,VERB,hated,28
53223,VERB,hates,3
53224,VERB,hath,3
53225,VERB,hating,2
53226,VERB,haul,3
53227,VERB,hauled,9
53228,VERB,hauling,3
53229,VERB,hauls,1
53230,VERB,haunt,2
53231,VERB,haunted,8
53232,VERB,haunting,2
53233,VERB,haunts,1
53234,VERB,have,3892
53235,VERB,haven't,35
53236,VERB,having,258
53237,VERB,hawked,1
53238,VERB,hawks,1
53239,VERB,hazard,1
53240,VERB,hazes,1
53241,VERB,head,13
53242,VERB,headed,59
53243,VERB,heading,12
53244,VERB,headlining,1
53245,VERB,heads,2
53246,VERB,heal,2
53247,VERB,healed,6
53248,VERB,healing,3
53249,VERB,heaped,4
53250,VERB,hear,151
53251,VERB,heard,240
53252,VERB,heare,2
53253,VERB,hearest,1
53254,VERB,hearing,27
53255,VERB,hears,7
53256,VERB,heat,4
53257,VERB,heated,16
53258,VERB,heating,16
53259,VERB,heaved,4
53260,VERB,heaves,1
53261,VERB,heaving,3
53262,VERB,hedged,1
53263,VERB,heed,7
53264,VERB,heeded,1
53265,VERB,hefted,1
53266,VERB,heighten,1
53267,VERB,heightened,6
53268,VERB,heightening,1
53269,VERB,heisted,1
53270,VERB,held,259
53271,VERB,help,209
53272,VERB,helped,66
53273,VERB,helping,42
53274,VERB,helps,27
53275,VERB,hemmed,2
53276,VERB,hemming,1
53277,VERB,hemorrhaging,2
53278,VERB,henpecked,1
53279,VERB,heralded,2
53280,VERB,herd,2
53281,VERB,herded,2
53282,VERB,herdin',1
53283,VERB,herding,1
53284,VERB,hesitate,10
53285,VERB,hesitated,21
53286,VERB,hesitates,1
53287,VERB,hesitating,1
53288,VERB,hev,1
53289,VERB,hevin,3
53290,VERB,hewed,1
53291,VERB,hibachi,1
53292,VERB,hibernate,2
53293,VERB,hid,6
53294,VERB,hidden,19
53295,VERB,hide,18
53296,VERB,hides,1
53297,VERB,hiding,15
53298,VERB,high-tailed,1
53299,VERB,highlighting,2
53300,VERB,hijacked,2
53301,VERB,hijacking,1
53302,VERB,hike,1
53303,VERB,hiked,1
53304,VERB,hiking,1
53305,VERB,hindered,3
53306,VERB,hindering,1
53307,VERB,hinders,1
53308,VERB,hinged,1
53309,VERB,hinges,1
53310,VERB,hint,1
53311,VERB,hinted,7
53312,VERB,hinting,1
53313,VERB,hints,2
53314,VERB,hire,15
53315,VERB,hired,24
53316,VERB,hires,1
53317,VERB,hiring,5
53318,VERB,hissed,2
53319,VERB,hissing,2
53320,VERB,hit,101
53321,VERB,hitched,3
53322,VERB,hitching,2
53323,VERB,hits,7
53324,VERB,hitting,16
53325,VERB,hobble,1
53326,VERB,hobbled,2
53327,VERB,hocking,1
53328,VERB,hogging,1
53329,VERB,hoist,1
53330,VERB,hoisted,2
53331,VERB,hold,137
53332,VERB,holdin',1
53333,VERB,holding,59
53334,VERB,holds,39
53335,VERB,hole,1
53336,VERB,holed,1
53337,VERB,hollered,2
53338,VERB,hollering,3
53339,VERB,holored,1
53340,VERB,holstered,3
53341,VERB,home,1
53342,VERB,homing,1
53343,VERB,homogenize,1
53344,VERB,honeycombed,1
53345,VERB,honeymoon,1
53346,VERB,honeymooned,2
53347,VERB,honeymooning,1
53348,VERB,honor,14
53349,VERB,honored,24
53350,VERB,honoring,8
53351,VERB,honors,2
53352,VERB,honoured,1
53353,VERB,hook,1
53354,VERB,hooked,6
53355,VERB,hooking,1
53356,VERB,hoot,1
53357,VERB,hooted,1
53358,VERB,hooting,1
53359,VERB,hop,1
53360,VERB,hop-skipped,1
53361,VERB,hope,66
53362,VERB,hoped,48
53363,VERB,hopes,18
53364,VERB,hoping,29
53365,VERB,hopped,5
53366,VERB,hopping,4
53367,VERB,hoppled,1
53368,VERB,horrified,4
53369,VERB,hospitalized,1
53370,VERB,house,9
53371,VERB,housebroken,1
53372,VERB,housed,11
53373,VERB,houses,3
53374,VERB,housing,29
53375,VERB,hove,1
53376,VERB,hover,4
53377,VERB,hovered,1
53378,VERB,hovering,1
53379,VERB,hovers,1
53380,VERB,howled,1
53381,VERB,howling,3
53382,VERB,howls,1
53383,VERB,huckster,1
53384,VERB,huddled,10
53385,VERB,huddling,3
53386,VERB,hug,2
53387,VERB,hugged,2
53388,VERB,hugging,7
53389,VERB,hulking,2
53390,VERB,hum,1
53391,VERB,humanize,1
53392,VERB,humble,1
53393,VERB,humbled,1
53394,VERB,humiliated,2
53395,VERB,hummed,3
53396,VERB,humming,2
53397,VERB,humor,3
53398,VERB,humped,1
53399,VERB,hunch,1
53400,VERB,hunched,2
53401,VERB,hung,65
53402,VERB,hunkered,2
53403,VERB,hunt,5
53404,VERB,hunted,7
53405,VERB,hunting,30
53406,VERB,hunts,1
53407,VERB,hurdle,1
53408,VERB,hurdled,1
53409,VERB,hurl,3
53410,VERB,hurled,4
53411,VERB,hurling,5
53412,VERB,hurried,23
53413,VERB,hurry,14
53414,VERB,hurrying,4
53415,VERB,hurt,24
53416,VERB,hurting,3
53417,VERB,hurtled,1
53418,VERB,hurtling,5
53419,VERB,hurts,3
53420,VERB,hushed,2
53421,VERB,hustle,1
53422,VERB,hustled,2
53423,VERB,hustling,1
53424,VERB,hydrated,1
53425,VERB,hydrolyzed,1
53426,VERB,hypertrophied,1
53427,VERB,hyphenated,2
53428,VERB,hypnotized,1
53429,VERB,hypophysectomised,1
53430,VERB,hypothesize,1
53431,VERB,hypothesized,2
53432,VERB,iced,1
53433,VERB,idealized,4
53434,VERB,identified,46
53435,VERB,identifies,6
53436,VERB,identify,26
53437,VERB,identifying,3
53438,VERB,idle,1
53439,VERB,idled,1
53440,VERB,idling,2
53441,VERB,idolize,1
53442,VERB,idolized,1
53443,VERB,ignite,2
53444,VERB,ignited,1
53445,VERB,ignore,19
53446,VERB,ignored,29
53447,VERB,ignores,5
53448,VERB,ignoring,4
53449,VERB,illuminate,1
53450,VERB,illuminated,14
53451,VERB,illuminating,1
53452,VERB,illumine,1
53453,VERB,illumined,3
53454,VERB,illumines,1
53455,VERB,illustrate,17
53456,VERB,illustrated,34
53457,VERB,illustrates,7
53458,VERB,illustrating,4
53459,VERB,imagine,53
53460,VERB,imagined,27
53461,VERB,imagines,3
53462,VERB,imagining,1
53463,VERB,imbedded,4
53464,VERB,imbibe,1
53465,VERB,imbibed,2
53466,VERB,imbruing,1
53467,VERB,imbued,1
53468,VERB,imitate,5
53469,VERB,imitated,4
53470,VERB,imitates,2
53471,VERB,imitating,2
53472,VERB,immersed,4
53473,VERB,immortalized,1
53474,VERB,impacted,2
53475,VERB,impair,4
53476,VERB,impaired,7
53477,VERB,impaled,2
53478,VERB,impaling,1
53479,VERB,impart,4
53480,VERB,imparted,4
53481,VERB,imparts,1
53482,VERB,impeded,5
53483,VERB,impelled,6
53484,VERB,impelling,1
53485,VERB,impending,4
53486,VERB,imperil,1
53487,VERB,imperiled,1
53488,VERB,imperilled,1
53489,VERB,impersonalized,1
53490,VERB,impersonated,1
53491,VERB,impersonates,1
53492,VERB,impinge,3
53493,VERB,impinging,5
53494,VERB,implanted,1
53495,VERB,implement,3
53496,VERB,implemented,1
53497,VERB,implementing,3
53498,VERB,implicated,2
53499,VERB,implied,17
53500,VERB,implies,16
53501,VERB,implore,1
53502,VERB,implored,2
53503,VERB,imploring,1
53504,VERB,imply,13
53505,VERB,implying,7
53506,VERB,import,3
53507,VERB,imported,8
53508,VERB,imports,1
53509,VERB,impose,9
53510,VERB,imposed,19
53511,VERB,imposes,4
53512,VERB,imposing,7
53513,VERB,imprecates,1
53514,VERB,impress,3
53515,VERB,impressed,30
53516,VERB,impresses,1
53517,VERB,impressing,2
53518,VERB,imprint,1
53519,VERB,imprinted,1
53520,VERB,imprisoned,4
53521,VERB,imprisons,1
53522,VERB,improve,37
53523,VERB,improved,54
53524,VERB,improves,9
53525,VERB,improving,16
53526,VERB,improvise,2
53527,VERB,improvised,3
53528,VERB,improvises,1
53529,VERB,impute,1
53530,VERB,imputed,5
53531,VERB,inactivate,2
53532,VERB,inaugurated,4
53533,VERB,inaugurating,1
53534,VERB,inbreeding,1
53535,VERB,incanted,1
53536,VERB,incapacitated,2
53537,VERB,incarcerated,1
53538,VERB,incarnate,1
53539,VERB,incensed,3
53540,VERB,incepted,1
53541,VERB,incepting,3
53542,VERB,inched,1
53543,VERB,incise,1
53544,VERB,incite,3
53545,VERB,incited,3
53546,VERB,inciting,1
53547,VERB,inclined,21
53548,VERB,inclosed,1
53549,VERB,include,111
53550,VERB,included,94
53551,VERB,includes,45
53552,VERB,including,5
53553,VERB,incorporate,2
53554,VERB,incorporated,12
53555,VERB,incorporates,3
53556,VERB,incorporating,1
53557,VERB,increase,82
53558,VERB,increased,141
53559,VERB,increases,28
53560,VERB,increasing,71
53561,VERB,incriminating,1
53562,VERB,incubated,1
53563,VERB,incubating,1
53564,VERB,inculcated,2
53565,VERB,incur,5
53566,VERB,incurred,9
53567,VERB,incurring,1
53568,VERB,incurs,1
53569,VERB,index,1
53570,VERB,indexing,2
53571,VERB,indicate,80
53572,VERB,indicated,108
53573,VERB,indicates,40
53574,VERB,indicating,15
53575,VERB,indicted,2
53576,VERB,indisposed,3
53577,VERB,individualized,5
53578,VERB,individualizing,1
53579,VERB,indoctrinated,1
53580,VERB,indorsed,1
53581,VERB,induce,9
53582,VERB,induced,13
53583,VERB,induces,3
53584,VERB,inducing,4
53585,VERB,inducted,3
53586,VERB,indulge,9
53587,VERB,indulged,5
53588,VERB,indulging,1
53589,VERB,industrialized,9
53590,VERB,indwelling,2
53591,VERB,infect,1
53592,VERB,infected,4
53593,VERB,infer,1
53594,VERB,inferred,3
53595,VERB,infest,1
53596,VERB,infested,1
53597,VERB,infiltrated,2
53598,VERB,infiltrating,1
53599,VERB,inflame,1
53600,VERB,inflamed,1
53601,VERB,inflate,1
53602,VERB,inflated,3
53603,VERB,inflected,3
53604,VERB,inflecting,1
53605,VERB,inflict,4
53606,VERB,inflicted,4
53607,VERB,inflicting,3
53608,VERB,influence,19
53609,VERB,influenced,16
53610,VERB,influences,3
53611,VERB,influencing,2
53612,VERB,inform,7
53613,VERB,informed,56
53614,VERB,informing,4
53615,VERB,informs,6
53616,VERB,infuriate,1
53617,VERB,infuriated,3
53618,VERB,ingested,4
53619,VERB,inhabit,1
53620,VERB,inhabited,6
53621,VERB,inhabiting,1
53622,VERB,inhaling,1
53623,VERB,inheres,1
53624,VERB,inherit,4
53625,VERB,inherited,16
53626,VERB,inherits,1
53627,VERB,inhibit,8
53628,VERB,inhibited,5
53629,VERB,inhibiting,2
53630,VERB,inhibits,2
53631,VERB,initialed,1
53632,VERB,initiate,5
53633,VERB,initiated,12
53634,VERB,initiates,1
53635,VERB,initiating,3
53636,VERB,inject,5
53637,VERB,injected,2
53638,VERB,injecting,5
53639,VERB,injured,20
53640,VERB,injuring,1
53641,VERB,inlaid,1
53642,VERB,innovate,1
53643,VERB,inquire,6
53644,VERB,inquired,16
53645,VERB,inquiring,5
53646,VERB,inscribed,6
53647,VERB,insert,10
53648,VERB,inserted,16
53649,VERB,insinuated,1
53650,VERB,insinuates,1
53651,VERB,insinuating,1
53652,VERB,insist,27
53653,VERB,insisted,43
53654,VERB,insisting,6
53655,VERB,insists,10
53656,VERB,inspect,11
53657,VERB,inspected,2
53658,VERB,inspecting,2
53659,VERB,inspire,3
53660,VERB,inspired,25
53661,VERB,inspires,1
53662,VERB,inspiring,2
53663,VERB,install,7
