,Type,Word,Count
47169,VERB,falter,2
47170,VERB,faltered,2
47171,VERB,falters,1
47172,VERB,fan,3
47173,VERB,fancied,1
47174,VERB,fancies,1
47175,VERB,fancy,2
47176,VERB,fancying,1
47177,VERB,fanned,4
47178,VERB,fanning,2
47179,VERB,fans,2
47180,VERB,faring,2
47181,VERB,farm,2
47182,VERB,farmed,1
47183,VERB,farming,10
47184,VERB,fascinate,3
47185,VERB,fascinated,6
47186,VERB,fascinates,1
47187,VERB,fashion,1
47188,VERB,fashioned,5
47189,VERB,fashioning,2
47190,VERB,fashions,1
47191,VERB,fasten,4
47192,VERB,fastened,11
47193,VERB,father,1
47194,VERB,fathered,1
47195,VERB,fathom,3
47196,VERB,fatigued,1
47197,VERB,fatten,1
47198,VERB,fattening,1
47199,VERB,faulted,1
47200,VERB,favor,21
47201,VERB,favored,16
47202,VERB,favoring,2
47203,VERB,favors,3
47204,VERB,fawning,1
47205,VERB,faze,1
47206,VERB,fear,25
47207,VERB,feared,14
47208,VERB,fearing,5
47209,VERB,fears,3
47210,VERB,feasting,1
47211,VERB,feather,1
47212,VERB,feathered,4
47213,VERB,feature,6
47214,VERB,featured,7
47215,VERB,features,5
47216,VERB,featuring,1
47217,VERB,fed,35
47218,VERB,federalize,1
47219,VERB,feed,50
47220,VERB,feeding,15
47221,VERB,feeds,5
47222,VERB,feel,168
47223,VERB,feeling,30
47224,VERB,feels,38
47225,VERB,feigned,1
47226,VERB,feigning,1
47227,VERB,feint,1
47228,VERB,fell,73
47229,VERB,felled,2
47230,VERB,felling,2
47231,VERB,felt,298
47232,VERB,fenced,3
47233,VERB,fencing,1
47234,VERB,fermented,3
47235,VERB,fermenting,1
47236,VERB,ferret,1
47237,VERB,ferried,1
47238,VERB,fertilized,2
47239,VERB,festering,1
47240,VERB,fetch,4
47241,VERB,fetching,1
47242,VERB,feted,2
47243,VERB,fetishize,1
47244,VERB,ffreind,1
47245,VERB,field,2
47246,VERB,fielded,1
47247,VERB,fielding,2
47248,VERB,figger,1
47249,VERB,figgered,1
47250,VERB,fight,34
47251,VERB,fightin',1
47252,VERB,fighting,39
47253,VERB,fights,3
47254,VERB,figure,14
47255,VERB,figured,17
47256,VERB,figures,2
47257,VERB,figuring,5
47258,VERB,filched,1
47259,VERB,filde,1
47260,VERB,file,24
47261,VERB,filed,26
47262,VERB,files,1
47263,VERB,filing,14
47264,VERB,fill,43
47265,VERB,filled,78
47266,VERB,filling,21
47267,VERB,fills,3
47268,VERB,film,1
47269,VERB,filmed,3
47270,VERB,filtered,3
47271,VERB,filtering,3
47272,VERB,finance,15
47273,VERB,financed,9
47274,VERB,financing,16
47275,VERB,find,320
47276,VERB,finding,32
47277,VERB,finds,46
47278,VERB,fine,1
47279,VERB,fined,4
47280,VERB,fingered,2
47281,VERB,fingering,1
47282,VERB,fingerprinting,1
47283,VERB,finish,18
47284,VERB,finished,72
47285,VERB,finishing,6
47286,VERB,finned,1
47287,VERB,fire,6
47288,VERB,fired,35
47289,VERB,firing,16
47290,VERB,fishing,23
47291,VERB,fissured,1
47292,VERB,fit,44
47293,VERB,fits,9
47294,VERB,fitted,18
47295,VERB,fitting,8
47296,VERB,fix,12
47297,VERB,fixed,68
47298,VERB,fixing,6
47299,VERB,fizzled,1
47300,VERB,flag,1
47301,VERB,flags,2
47302,VERB,flailing,3
47303,VERB,flame,4
47304,VERB,flamed,1
47305,VERB,flaming,4
47306,VERB,flanked,4
47307,VERB,flanking,1
47308,VERB,flapped,4
47309,VERB,flapping,3
47310,VERB,flared,5
47311,VERB,flaring,3
47312,VERB,flash,5
47313,VERB,flashed,11
47314,VERB,flashing,5
47315,VERB,flattened,4
47316,VERB,flattening,2
47317,VERB,flatter,1
47318,VERB,flattered,7
47319,VERB,flattering,1
47320,VERB,flaunted,2
47321,VERB,flavored,2
47322,VERB,flecked,1
47323,VERB,fled,25
47324,VERB,flee,1
47325,VERB,fleeing,8
47326,VERB,flees,1
47327,VERB,fleeting,4
47328,VERB,flew,24
47329,VERB,flex,1
47330,VERB,flexed,2
47331,VERB,flicked,3
47332,VERB,flicker,1
47333,VERB,flickered,1
47334,VERB,flicking,1
47335,VERB,flies,3
47336,VERB,flinching,1
47337,VERB,fling,1
47338,VERB,flip,2
47339,VERB,flipped,3
47340,VERB,flipping,2
47341,VERB,flirted,1
47342,VERB,flitting,1
47343,VERB,flng,1
47344,VERB,float,2
47345,VERB,floated,7
47346,VERB,floating,11
47347,VERB,floats,1
47348,VERB,flocculated,1
47349,VERB,flock,1
47350,VERB,flocked,1
47351,VERB,flocking,1
47352,VERB,flog,1
47353,VERB,flogged,2
47354,VERB,flood,1
47355,VERB,flooded,7
47356,VERB,flooding,2
47357,VERB,floodlit,1
47358,VERB,flopped,6
47359,VERB,flounder,1
47360,VERB,floundered,1
47361,VERB,floundering,2
47362,VERB,floured,1
47363,VERB,flourish,4
47364,VERB,flourished,3
47365,VERB,flourishes,2
47366,VERB,flourishing,1
47367,VERB,flouted,1
47368,VERB,flow,11
47369,VERB,flowed,5
47370,VERB,flower,1
47371,VERB,flowered,2
47372,VERB,flowering,1
47373,VERB,flowing,12
47374,VERB,flown,3
47375,VERB,flows,4
47376,VERB,flubbed,1
47377,VERB,fluctuates,1
47378,VERB,fluctuating,2
47379,VERB,flung,10
47380,VERB,fluoresces,1
47381,VERB,fluorinated,1
47382,VERB,flurried,1
47383,VERB,flurry,1
47384,VERB,flush,1
47385,VERB,flushed,5
47386,VERB,flushing,1
47387,VERB,fluted,1
47388,VERB,fluttered,2
47389,VERB,fluttering,2
47390,VERB,fly,13
47391,VERB,flying,30
47392,VERB,foam,1
47393,VERB,foamed,3
47394,VERB,foaming,1
47395,VERB,focus,9
47396,VERB,focused,8
47397,VERB,focuses,2
47398,VERB,focusing,4
47399,VERB,focussed,3
47400,VERB,fogged,1
47401,VERB,foil,1
47402,VERB,foiled,1
47403,VERB,foisted,1
47404,VERB,fold,1
47405,VERB,folded,12
47406,VERB,folding,1
47407,VERB,follow,72
47408,VERB,followed,124
47409,VERB,followeth,1
47410,VERB,following,148
47411,VERB,follows,63
47412,VERB,fool,5
47413,VERB,fooled,2
47414,VERB,fooling,1
47415,VERB,footing,2
47416,VERB,foraging,2
47417,VERB,forbid,3
47418,VERB,forbidden,13
47419,VERB,forbidding,2
47420,VERB,forbids,4
47421,VERB,forbore,1
47422,VERB,force,23
47423,VERB,forced,65
47424,VERB,forces,2
47425,VERB,forcing,10
47426,VERB,forecast,5
47427,VERB,forecasting,5
47428,VERB,forego,3
47429,VERB,foregoing,6
47430,VERB,foresee,2
47431,VERB,foreseeing,1
47432,VERB,foreseen,5
47433,VERB,foreshortened,1
47434,VERB,forestall,5
47435,VERB,forfeit,3
47436,VERB,forfeited,1
47437,VERB,forgave,2
47438,VERB,forged,2
47439,VERB,forget,41
47440,VERB,forgetting,7
47441,VERB,forging,1
47442,VERB,forgit,1
47443,VERB,forgive,17
47444,VERB,forgiven,2
47445,VERB,forgiving,1
47446,VERB,forgo,1
47447,VERB,forgot,12
47448,VERB,forgotten,27
47449,VERB,fork,1
47450,VERB,forked,3
47451,VERB,form,34
47452,VERB,formalize,2
47453,VERB,formalized,2
47454,VERB,formed,65
47455,VERB,forming,18
47456,VERB,forms,3
47457,VERB,formulate,8
47458,VERB,formulated,10
47459,VERB,formulating,4
47460,VERB,forsaken,1
47461,VERB,forswears,1
47462,VERB,fort,1
47463,VERB,fortified,3
47464,VERB,fortify,2
47465,VERB,forwarded,2
47466,VERB,forwarding,1
47467,VERB,fossilized,3
47468,VERB,foster,3
47469,VERB,fostered,3
47470,VERB,fostering,1
47471,VERB,fosters,3
47472,VERB,fought,34
47473,VERB,foul,1
47474,VERB,fouled,2
47475,VERB,fouling,1
47476,VERB,found,430
47477,VERB,founded,15
47478,VERB,foundering,1
47479,VERB,founding,5
47480,VERB,fractionated,3
47481,VERB,fractured,1
47482,VERB,fractures,1
47483,VERB,fragmented,4
47484,VERB,frame,3
47485,VERB,framed,11
47486,VERB,framing,3
47487,VERB,fraternized,1
47488,VERB,frayed,3
47489,VERB,frazzled,1
47490,VERB,freckled,1
47491,VERB,free,8
47492,VERB,freed,8
47493,VERB,freeing,2
47494,VERB,frees,1
47495,VERB,freeze,3
47496,VERB,freezes,1
47497,VERB,freezing,13
47498,VERB,frequent,1
47499,VERB,frequented,1
47500,VERB,frescoed,1
47501,VERB,freshened,1
47502,VERB,fret,1
47503,VERB,fretting,1
47504,VERB,fried,4
47505,VERB,frighten,10
47506,VERB,frightened,18
47507,VERB,frightening,8
47508,VERB,fringed,5
47509,VERB,frizzled,1
47510,VERB,frolicking,2
47511,VERB,fronted,1
47512,VERB,fronting,3
47513,VERB,frosted,1
47514,VERB,frowned,3
47515,VERB,frowning,8
47516,VERB,frowns,1
47517,VERB,froze,4
47518,VERB,frozen,19
47519,VERB,frustrate,3
47520,VERB,frustrated,7
47521,VERB,frustrating,1
47522,VERB,fry,1
47523,VERB,fuck,3
47524,VERB,fucken,2
47525,VERB,fueled,1
47526,VERB,fuels,1
47527,VERB,fulfill,8
47528,VERB,fulfilled,7
47529,VERB,fulfilling,3
47530,VERB,fulfills,2
47531,VERB,fulminate,1
47532,VERB,fulminating,1
47533,VERB,fumbled,5
47534,VERB,fumbling,4
47535,VERB,function,6
47536,VERB,functioned,3
47537,VERB,functioning,3
47538,VERB,functions,4
47539,VERB,funding,1
47540,VERB,funneled,1
47541,VERB,furbishing,1
47542,VERB,furled,1
47543,VERB,furloughed,1
47544,VERB,furnish,23
47545,VERB,furnished,17
47546,VERB,furnishes,4
47547,VERB,furnishing,1
47548,VERB,furrowed,1
47549,VERB,further,5
47550,VERB,furthered,3
47551,VERB,fuse,1
47552,VERB,fused,3
47553,VERB,fusing,1
47554,VERB,fuss,1
47555,VERB,fussing,2
47556,VERB,gabbling,1
47557,VERB,gagged,1
47558,VERB,gagging,1
47559,VERB,gain,19
47560,VERB,gained,34
47561,VERB,gaining,9
47562,VERB,gains,1
47563,VERB,galled,1
47564,VERB,gallivantin',1
47565,VERB,gallop,1
47566,VERB,galloped,1
47567,VERB,galvanizing,2
47568,VERB,gamble,1
47569,VERB,gambling,13
47570,VERB,game,1
47571,VERB,gaming,1
47572,VERB,gang,1
47573,VERB,gaped,3
47574,VERB,gaping,2
47575,VERB,garage,1
47576,VERB,garaged,1
47577,VERB,garbed,1
47578,VERB,garbled,1
47579,VERB,garden,1
47580,VERB,gardened,1
47581,VERB,gardening,1
47582,VERB,garlanded,1
47583,VERB,garrisoned,1
47584,VERB,gas,1
47585,VERB,gasp,1
47586,VERB,gasped,2
47587,VERB,gasping,5
47588,VERB,gassed,1
47589,VERB,gassing,1
47590,VERB,gather,15
47591,VERB,gathered,22
47592,VERB,gathering,11
47593,VERB,gathers,1
47594,VERB,gauged,2
47595,VERB,gave,218
47596,VERB,gay-ess,1
47597,VERB,gaze,5
47598,VERB,gazed,7
47599,VERB,gazes,1
47600,VERB,gazing,5
47601,VERB,geared,2
47602,VERB,gearing,1
47603,VERB,geered,1
47604,VERB,generalize,5
47605,VERB,generalized,7
47606,VERB,generate,5
47607,VERB,generated,9
47608,VERB,generates,5
47609,VERB,generating,2
47610,VERB,gentle,1
47611,VERB,germinate,1
47612,VERB,gestured,3
47613,VERB,gestures,1
47614,VERB,get,557
47615,VERB,gets,52
47616,VERB,gettin',1
47617,VERB,getting,135
47618,VERB,geysering,1
47619,VERB,ghosted,1
47620,VERB,giggled,2
47621,VERB,gilded,2
47622,VERB,gimme,1
47623,VERB,ginning,2
47624,VERB,gird,1
47625,VERB,git,3
47626,VERB,give,317
47627,VERB,given,298
47628,VERB,gives,91
47629,VERB,giveth,2
47630,VERB,givin',3
47631,VERB,giving,73
47632,VERB,glance,7
47633,VERB,glanced,18
47634,VERB,glancing,5
47635,VERB,glare,1
47636,VERB,glared,4
47637,VERB,glaring,7
47638,VERB,glazed,4
47639,VERB,glazing,1
47640,VERB,gleam,1
47641,VERB,gleamed,3
47642,VERB,gleaming,6
47643,VERB,glean,1
47644,VERB,gleaned,1
47645,VERB,glide,1
47646,VERB,glide-bombed,1
47647,VERB,glided,1
47648,VERB,glides,1
47649,VERB,glimmering,1
47650,VERB,glimpsed,5
47651,VERB,glinted,1
47652,VERB,glinting,4
47653,VERB,glisten,2
47654,VERB,glistened,3
47655,VERB,glistening,4
47656,VERB,glittering,5
47657,VERB,gloated,2
47658,VERB,gloats,1
47659,VERB,glommed,1
47660,VERB,glories,1
47661,VERB,glorified,4
47662,VERB,glorifies,1
47663,VERB,glorify,2
47664,VERB,glorying,1
47665,VERB,glossed,1
47666,VERB,gloved,2
47667,VERB,glow,2
47668,VERB,glowed,4
47669,VERB,glowered,2
47670,VERB,glowering,2
47671,VERB,glowing,10
47672,VERB,glows,1
47673,VERB,glued,14
47674,VERB,glutted,1
47675,VERB,glycerolized,1
47676,VERB,gnashing,2
47677,VERB,gnaw,1
47678,VERB,gnawed,1
47679,VERB,gnawing,3
47680,VERB,go,477
47681,VERB,goaded,2
47682,VERB,gobbled,2
47683,VERB,goddamned,2
47684,VERB,goes,68
47685,VERB,goin,3
47686,VERB,goin',6
47687,VERB,going,315
47688,VERB,golfing,1
47689,VERB,gone,157
47690,VERB,gonna,11
47691,VERB,gonne,1
47692,VERB,gossiped,1
47693,VERB,gossiping,1
47694,VERB,got,378
47695,VERB,gotta,4
47696,VERB,gotten,13
47697,VERB,gouged,3
47698,VERB,gouging,3
47699,VERB,govern,7
47700,VERB,governed,13
47701,VERB,governing,17
47702,VERB,governs,2
47703,VERB,grab,8
47704,VERB,grabbed,15
47705,VERB,grabbing,3
47706,VERB,graced,1
47707,VERB,graded,2
47708,VERB,grading,1
47709,VERB,graduate,2
47710,VERB,graduated,9
47711,VERB,graduates,2
47712,VERB,graduating,4
47713,VERB,grant,10
47714,VERB,granted,46
47715,VERB,granting,4
47716,VERB,grapple,1
47717,VERB,grappled,1
47718,VERB,grappling,1
47719,VERB,grasp,9
47720,VERB,grasped,11
47721,VERB,grasping,1
47722,VERB,grated,2
47723,VERB,gratified,3
47724,VERB,gratifying,1
47725,VERB,grayed,1
47726,VERB,graying,1
47727,VERB,graze,1
47728,VERB,grazed,1
47729,VERB,grazin',3
47730,VERB,grazing,2
47731,VERB,greased,2
47732,VERB,greening,1
47733,VERB,greet,4
47734,VERB,greeted,17
47735,VERB,grew,53
47736,VERB,greying,1
47737,VERB,grieving,2
47738,VERB,grill,1
47739,VERB,grilled,1
47740,VERB,grimace,2
47741,VERB,grimaced,2
47742,VERB,grimed,1
47743,VERB,grin,1
47744,VERB,grind,2
47745,VERB,grinding,6
47746,VERB,grinds,1
47747,VERB,grinned,23
47748,VERB,grinning,6
47749,VERB,grip,1
47750,VERB,gripped,8
47751,VERB,gripping,6
47752,VERB,groaned,3
47753,VERB,groaning,1
47754,VERB,grok,5
47755,VERB,grokked,4
47756,VERB,grokking,1
47757,VERB,groomed,3
47758,VERB,grooming,1
47759,VERB,grooved,1
47760,VERB,grope,1
47761,VERB,groped,6
47762,VERB,groping,3
47763,VERB,ground,14
47764,VERB,grounded,4
47765,VERB,grounding,1
47766,VERB,group,4
47767,VERB,grouped,4
47768,VERB,grouping,4
47769,VERB,grovel,1
47770,VERB,grow,55
47771,VERB,growing,89
47772,VERB,growled,3
47773,VERB,growling,1
47774,VERB,grown,34
47775,VERB,grows,17
47776,VERB,grumble,5
47777,VERB,grumbled,1
47778,VERB,grumbling,1
47779,VERB,grunt,1
47780,VERB,grunted,8
47781,VERB,grunting,1
47782,VERB,gruonded,1
47783,VERB,guarantee,2
47784,VERB,guaranteed,11
47785,VERB,guarantees,4
47786,VERB,guard,6
47787,VERB,guarded,5
47788,VERB,guarding,5
47789,VERB,guess,38
47790,VERB,guessed,13
47791,VERB,guessing,7
47792,VERB,guide,15
47793,VERB,guided,14
47794,VERB,guides,2
47795,VERB,guiding,8
47796,VERB,gulled,1
47797,VERB,gulling,1
47798,VERB,gulped,3
47799,VERB,gumming,1
47800,VERB,gun,1
47801,VERB,gushed,4
47802,VERB,guttered,1
47803,VERB,guy,1
47804,VERB,guzzle,1
47805,VERB,guzzled,1
47806,VERB,hacked,2
47807,VERB,hacking,1
47808,VERB,had,4106
47809,VERB,hadd,1
47810,VERB,hadn't,75
47811,VERB,hafta,3
47812,VERB,haggling,2
47813,VERB,hail,1
47814,VERB,hailed,3
47815,VERB,haint,1
47816,VERB,half-reached,1
47817,VERB,half-straightened,1
47818,VERB,half-understood,1
47819,VERB,hallowed,2
47820,VERB,hallucinating,1
47821,VERB,halt,7
47822,VERB,halted,11
47823,VERB,halting,1
47824,VERB,hammer,1
47825,VERB,hammered,3
47826,VERB,hamper,2
47827,VERB,hampered,3
47828,VERB,hand,3
47829,VERB,hand-filed,1
47830,VERB,handed,30
47831,VERB,handicapped,9
47832,VERB,handing,5
47833,VERB,handle,28
47834,VERB,handled,20
47835,VERB,handles,4
47836,VERB,handling,10
47837,VERB,hang,19
47838,VERB,hanged,6
47839,VERB,hangin',2
47840,VERB,hanging,18
47841,VERB,hangs,4
47842,VERB,hankered,1
47843,VERB,hankerin',1
47844,VERB,happen,54
47845,VERB,happened,110
47846,VERB,happening,25
47847,VERB,happens,34
47848,VERB,harangued,1
47849,VERB,haranguing,2
47850,VERB,harass,1
47851,VERB,harassed,4
47852,VERB,harassing,1
47853,VERB,harbor,2
47854,VERB,harbored,2
47855,VERB,harbors,1
47856,VERB,hardened,10
47857,VERB,harm,1
47858,VERB,harmed,2
47859,VERB,harnessed,2
47860,VERB,harping,1
47861,VERB,harried,1
47862,VERB,harrowed,1
47863,VERB,harrowing,1
47864,VERB,harshened,1
47865,VERB,harvest,2
47866,VERB,harvested,1
47867,VERB,harvesting,2
47868,VERB,has,1925
47869,VERB,hasn't,13
47870,VERB,hast,1
47871,VERB,hasten,1
47872,VERB,hastened,4
47873,VERB,hatch,1
47874,VERB,hatched,2
47875,VERB,hatching,2
47876,VERB,hate,26
47877,VERB,hated,23
47878,VERB,hates,3
47879,VERB,hath,1
47880,VERB,hating,2
47881,VERB,haul,2
47882,VERB,hauled,8
47883,VERB,hauling,3
47884,VERB,haunt,2
47885,VERB,haunted,5
47886,VERB,haunting,1
47887,VERB,haunts,1
47888,VERB,have,3095
47889,VERB,haven't,28
47890,VERB,having,203
47891,VERB,hawked,1
47892,VERB,hazard,1
47893,VERB,head,9
47894,VERB,headed,49
47895,VERB,heading,9
47896,VERB,headlining,1
47897,VERB,heads,2
47898,VERB,heal,1
47899,VERB,healed,6
47900,VERB,healing,1
47901,VERB,heaped,1
47902,VERB,hear,122
47903,VERB,heard,189
47904,VERB,heare,2
47905,VERB,hearing,23
47906,VERB,hears,6
47907,VERB,heat,4
47908,VERB,heated,12
47909,VERB,heating,12
47910,VERB,heaved,4
47911,VERB,heaves,1
47912,VERB,heaving,3
47913,VERB,hedged,1
47914,VERB,heed,5
47915,VERB,hefted,1
47916,VERB,heightened,4
47917,VERB,heisted,1
47918,VERB,held,216
47919,VERB,help,167
47920,VERB,helped,53
47921,VERB,helping,29
47922,VERB,helps,23
47923,VERB,hemmed,2
47924,VERB,hemming,1
47925,VERB,hemorrhaging,2
47926,VERB,henpecked,1
47927,VERB,heralded,2
47928,VERB,herd,2
47929,VERB,herded,2
47930,VERB,herdin',1
47931,VERB,herding,1
47932,VERB,hesitate,6
47933,VERB,hesitated,20
47934,VERB,hesitates,1
47935,VERB,hesitating,1
47936,VERB,hevin,2
47937,VERB,hewed,1
47938,VERB,hibachi,1
47939,VERB,hibernate,2
47940,VERB,hid,5
47941,VERB,hidden,15
47942,VERB,hide,17
47943,VERB,hides,1
47944,VERB,hiding,11
47945,VERB,high-tailed,1
47946,VERB,highlighting,1
47947,VERB,hijacked,2
47948,VERB,hijacking,1
47949,VERB,hike,1
47950,VERB,hiked,1
47951,VERB,hiking,1
47952,VERB,hindered,3
47953,VERB,hindering,1
47954,VERB,hinders,1
47955,VERB,hinged,1
47956,VERB,hint,1
47957,VERB,hinted,7
47958,VERB,hinting,1
47959,VERB,hints,2
47960,VERB,hire,14
47961,VERB,hired,23
47962,VERB,hires,1
47963,VERB,hiring,3
47964,VERB,hissed,2
47965,VERB,hissing,1
47966,VERB,hit,84
47967,VERB,hitched,3
47968,VERB,hitching,2
47969,VERB,hits,6
47970,VERB,hitting,13
47971,VERB,hobble,1
47972,VERB,hobbled,2
47973,VERB,hocking,1
47974,VERB,hogging,1
47975,VERB,hoist,1
47976,VERB,hoisted,2
47977,VERB,hold,112
47978,VERB,holding,41
47979,VERB,holds,32
47980,VERB,hole,1
47981,VERB,hollered,1
47982,VERB,hollering,2
47983,VERB,holored,1
47984,VERB,holstered,2
47985,VERB,home,1
47986,VERB,homing,1
47987,VERB,homogenize,1
47988,VERB,honeycombed,1
47989,VERB,honeymoon,1
47990,VERB,honeymooned,2
47991,VERB,honeymooning,1
47992,VERB,honor,11
47993,VERB,honored,24
47994,VERB,honoring,8
47995,VERB,honors,2
47996,VERB,honoured,1
47997,VERB,hook,1
47998,VERB,hooked,6
47999,VERB,hooking,1
48000,VERB,hooted,1
48001,VERB,hop,1
48002,VERB,hope,56
48003,VERB,hoped,37
48004,VERB,hopes,13
48005,VERB,hoping,23
48006,VERB,hopped,5
48007,VERB,hopping,3
48008,VERB,hoppled,1
48009,VERB,horrified,2
48010,VERB,house,9
48011,VERB,housebroken,1
48012,VERB,housed,9
48013,VERB,houses,2
48014,VERB,housing,22
48015,VERB,hove,1
48016,VERB,hover,4
48017,VERB,hovered,1
48018,VERB,hovers,1
48019,VERB,howled,1
48020,VERB,howling,3
48021,VERB,howls,1
48022,VERB,huckster,1
48023,VERB,huddled,9
48024,VERB,huddling,2
48025,VERB,hug,2
48026,VERB,hugged,2
48027,VERB,hugging,4
48028,VERB,hulking,2
48029,VERB,hum,1
48030,VERB,humanize,1
48031,VERB,humbled,1
48032,VERB,humiliated,2
48033,VERB,hummed,2
48034,VERB,humming,2
48035,VERB,humor,2
48036,VERB,humped,1
48037,VERB,hunch,1
48038,VERB,hunched,1
48039,VERB,hung,52
48040,VERB,hunkered,1
48041,VERB,hunt,3
48042,VERB,hunted,6
48043,VERB,hunting,26
48044,VERB,hunts,1
48045,VERB,hurdle,1
48046,VERB,hurdled,1
48047,VERB,hurl,3
48048,VERB,hurled,4
48049,VERB,hurling,5
48050,VERB,hurried,21
48051,VERB,hurry,8
48052,VERB,hurrying,4
48053,VERB,hurt,20
48054,VERB,hurting,3
48055,VERB,hurtled,1
48056,VERB,hurtling,5
48057,VERB,hurts,3
48058,VERB,hushed,2
48059,VERB,hustle,1
48060,VERB,hustled,2
48061,VERB,hustling,1
48062,VERB,hydrolyzed,1
48063,VERB,hypertrophied,1
48064,VERB,hyphenated,1
48065,VERB,hypnotized,1
48066,VERB,hypothesize,1
48067,VERB,hypothesized,1
48068,VERB,iced,1
48069,VERB,idealized,4
48070,VERB,identified,38
48071,VERB,identifies,4
48072,VERB,identify,20
48073,VERB,identifying,3
48074,VERB,idled,1
48075,VERB,idling,2
48076,VERB,idolize,1
48077,VERB,idolized,1
48078,VERB,ignite,1
48079,VERB,ignited,1
48080,VERB,ignore,16
48081,VERB,ignored,19
48082,VERB,ignores,3
48083,VERB,ignoring,4
48084,VERB,illuminate,1
48085,VERB,illuminated,10
48086,VERB,illuminating,1
48087,VERB,illumine,1
48088,VERB,illumined,2
48089,VERB,illustrate,13
48090,VERB,illustrated,29
48091,VERB,illustrates,4
48092,VERB,illustrating,4
48093,VERB,imagine,46
48094,VERB,imagined,22
48095,VERB,imagines,3
48096,VERB,imagining,1
48097,VERB,imbedded,3
48098,VERB,imbibe,1
48099,VERB,imbibed,2
48100,VERB,imbruing,1
48101,VERB,imbued,1
48102,VERB,imitate,5
48103,VERB,imitated,3
48104,VERB,imitates,2
48105,VERB,imitating,2
48106,VERB,immersed,4
48107,VERB,immortalized,1
48108,VERB,impacted,1
48109,VERB,impair,4
48110,VERB,impaired,3
48111,VERB,impaled,1
48112,VERB,impaling,1
48113,VERB,impart,3
48114,VERB,imparted,3
48115,VERB,impeded,4
48116,VERB,impelled,6
48117,VERB,impelling,1
48118,VERB,impending,1
48119,VERB,imperiled,1
48120,VERB,imperilled,1
48121,VERB,impersonated,1
48122,VERB,impersonates,1
48123,VERB,impinge,2
48124,VERB,impinging,4
48125,VERB,implanted,1
48126,VERB,implement,2
48127,VERB,implemented,1
48128,VERB,implementing,3
48129,VERB,implicated,2
48130,VERB,implied,13
48131,VERB,implies,12
48132,VERB,implored,1
48133,VERB,imploring,1
48134,VERB,imply,11
48135,VERB,implying,3
48136,VERB,import,3
48137,VERB,imported,6
48138,VERB,impose,7
48139,VERB,imposed,16
48140,VERB,imposes,3
48141,VERB,imposing,5
48142,VERB,imprecates,1
48143,VERB,impress,3
48144,VERB,impressed,23
48145,VERB,impresses,1
48146,VERB,impressing,2
48147,VERB,imprint,1
48148,VERB,imprinted,1
48149,VERB,imprisoned,4
48150,VERB,imprisons,1
48151,VERB,improve,29
48152,VERB,improved,42
48153,VERB,improves,8
48154,VERB,improving,10
48155,VERB,improvise,2
48156,VERB,improvised,3
48157,VERB,improvises,1
48158,VERB,impute,1
48159,VERB,imputed,5
48160,VERB,inactivate,2
48161,VERB,inaugurated,3
48162,VERB,inaugurating,1
48163,VERB,incanted,1
48164,VERB,incapacitated,2
48165,VERB,incarcerated,1
48166,VERB,incensed,3
48167,VERB,incepted,1
48168,VERB,incepting,3
48169,VERB,inched,1
48170,VERB,incite,2
48171,VERB,incited,2
48172,VERB,inciting,1
48173,VERB,inclined,19
48174,VERB,inclosed,1
48175,VERB,include,92
48176,VERB,included,76
48177,VERB,includes,35
48178,VERB,including,4
48179,VERB,incorporate,1
48180,VERB,incorporated,11
48181,VERB,incorporates,2
48182,VERB,incorporating,1
48183,VERB,increase,64
48184,VERB,increased,112
48185,VERB,increases,23
48186,VERB,increasing,56
48187,VERB,inculcated,2
48188,VERB,incur,4
48189,VERB,incurred,8
48190,VERB,incurring,1
48191,VERB,incurs,1
48192,VERB,indexing,1
48193,VERB,indicate,61
48194,VERB,indicated,88
48195,VERB,indicates,29
48196,VERB,indicating,13
48197,VERB,indicted,1
48198,VERB,indisposed,2
48199,VERB,individualized,4
48200,VERB,indoctrinated,1
48201,VERB,indorsed,1
48202,VERB,induce,8
48203,VERB,induced,9
48204,VERB,induces,1
48205,VERB,inducing,4
48206,VERB,inducted,3
48207,VERB,indulge,6
48208,VERB,indulged,5
48209,VERB,industrialized,5
48210,VERB,indwelling,2
48211,VERB,infect,1
48212,VERB,infected,3
48213,VERB,infer,1
48214,VERB,inferred,3
48215,VERB,infest,1
48216,VERB,infested,1
48217,VERB,infiltrated,2
48218,VERB,infiltrating,1
48219,VERB,inflame,1
48220,VERB,inflamed,1
48221,VERB,inflated,2
48222,VERB,inflected,2
48223,VERB,inflecting,1
48224,VERB,inflict,4
48225,VERB,inflicted,4
48226,VERB,inflicting,1
48227,VERB,influence,17
48228,VERB,influenced,11
48229,VERB,influences,3
48230,VERB,influencing,2
48231,VERB,inform,6
48232,VERB,informed,44
48233,VERB,informing,2
48234,VERB,informs,5
48235,VERB,infuriate,1
48236,VERB,infuriated,1
48237,VERB,ingested,3
48238,VERB,inhabit,1
48239,VERB,inhabited,5
48240,VERB,inhabiting,1
48241,VERB,inhaling,1
48242,VERB,inherit,3
48243,VERB,inherited,12
48244,VERB,inherits,1
48245,VERB,inhibit,7
48246,VERB,inhibited,2
48247,VERB,inhibiting,2
48248,VERB,inhibits,1
48249,VERB,initialed,1
48250,VERB,initiate,5
48251,VERB,initiated,10
48252,VERB,initiating,2
48253,VERB,inject,4
48254,VERB,injected,1
48255,VERB,injecting,4
48256,VERB,injured,12
